"","x"
"1167",0.688312682975252
"1168",0.738585965459099
"1169",0.663296368542726
"1170",0.542798501317582
"1171",1.42016801535108
"1172",1.36590513755091
"1173",-0.581731053911972
"1174",0.677269726732836
"1175",0.671840158131589
"1176",1.32597365329062
"1177",1.4305454743701
"1178",-0.281004139260438
"1179",1.20632103425446
"1180",0.652889052977482
"1181",0.934034269039034
"1182",-0.533823491450193
"1183",1.65427242254409
"1184",1.97544782196033
"1185",-0.10944243116873
"1186",-0.393871824688248
"1187",-0.239732284620488
"1188",1.49159574297175
"1189",1.55902084848379
"1190",0.184960923327431
"1191",-0.311477513936208
"1192",-0.0721686644261162
"1193",1.28418101373464
"1194",-0.136506905533707
"1195",0.270184311580546
"1196",1.48437350957532
"1197",1.17035887545293
"1198",1.60545444677955
"1199",-0.587690852387591
"1200",0.968908105385521
"1201",-0.280260919509799
"1202",1.40607596370902
"1203",0.743947876359715
"1204",0.479230304749089
"1205",0.484056736316843
"1206",0.932206683095479
"1207",1.19557389643662
"1208",-0.365278675017671
"1209",0.155814750200428
"1210",0.0555578339886176
"1211",-0.872713123533448
"1212",-0.221416569231209
"1213",1.78708921629861
"1214",-0.245088829382312
"1215",0.0237851976898723
"1216",-0.146721648294676
"1217",1.88614563364192
"1218",-0.416964006183814
"1219",0.564573151672979
"1220",0.736203403243456
"1221",0.407289337847212
"1222",-0.280152709639168
"1223",1.87921171180017
"1224",1.6714800740982
"1225",1.166489802665
"1226",1.14538376568342
"1227",-0.196496085632791
"1228",-0.406684229521584
"1229",-0.110440451085857
"1230",1.25220677408068
"1231",1.10389542070536
"1232",1.75687682413296
"1233",-0.582797849522591
"1234",0.872172428431544
"1235",0.557959083413442
"1236",0.551796993825971
"1237",0.918276832949196
"1238",-0.522185420728077
"1239",-0.312331526523358
"1240",1.77663059107639
"1241",1.9684198185468
"1242",1.51656288702364
"1243",-0.453438251541385
"1244",1.04429359396085
"1245",1.44451570557092
"1246",0.0103818848525585
"1247",1.99109396935076
"1248",-0.331577391937002
"1249",1.89268558549836
"1250",0.33207757614488
"1251",-0.166334662120112
"1252",-0.0892800950783964
"1253",1.96541360216642
"1254",1.80458109134204
"1255",0.374038566651459
"1256",0.775614697675044
"1257",-0.130692060162696
"1258",0.00331675122678239
"1259",0.726715304370423
"1260",2.33286141636841
"1261",-0.57802630907663
"1262",2.31668904826634
"1263",0.567269865455646
"1264",1.18047642329319
"1265",0.102414447190628
"1266",1.26355455449167
"1267",-0.18335278494755
"1268",-0.201173287662847
"1269",-0.204530315076213
"1270",1.09083204669777
"1271",-0.176298832537026
"1272",-0.290211129422465
"1273",-0.3121629857489
"1274",1.97197082681877
"1275",1.18478861045356
"1276",-0.293950198457607
"1277",-0.344606391567157
"1278",0.173660079343655
"1279",-0.313800655833921
"1280",0.263553767601905
"1281",1.50654581104518
"1282",-0.184629494583647
"1283",1.54423492384345
"1284",1.41647388788449
"1285",1.56514504833035
"1286",-0.367086293500399
"1287",0.115155910552089
"1288",1.7491664257767
"1289",0.428871416269197
"1290",-0.346797254268944
"1291",-0.243467340436334
"1292",1.49855273088272
"1293",0.128424902566201
"1294",0.54311225359588
"1295",-0.8633554854171
"1296",-0.0885812455928201
"1297",1.80411059747442
"1298",0.197968007853589
"1299",1.37124561371607
"1300",-0.161194788230532
"1301",-0.323297926058719
"1302",-0.187106561803403
"1303",2.05412867040939
"1304",-0.574825406757805
"1305",-0.29058599073416
"1306",-0.366618278935752
"1307",-0.137000356552211
"1308",-0.201998287678859
"1309",1.78729041303079
"1310",0.0125974145245263
"1311",-0.205758102690895
"1312",-0.431088451329883
"1313",-0.0227902388393395
"1314",0.0615637735479143
"1315",-0.232593540430421
"1316",0.222239240579864
"1317",-0.543383977766307
"1318",-0.242898355578937
"1319",-0.046188666042226
"1320",-0.695236084800138
"1321",-0.216124828170043
"1322",-0.252710391349253
"1323",0.215901753412439
"1324",0.089462134569797
"1325",-0.248414493837761
"1326",-0.310903034649888
"1327",0.408955608561175
"1328",1.89495952526244
"1329",-0.343589941348878
"1330",0.367840448335233
"1331",1.53800308966594
"1332",0.56166900143929
"1333",0.0626612307946597
"1334",-0.111748611212566
"1335",0.160590933961438
"1336",3.20253645694202
"1337",1.5828789429692
"1338",0.458402186378405
"1339",0.463353202822291
"1340",0.713144247073887
"1341",-0.0884174245056012
"1342",0.235814631238676
"1343",-0.0478086150598813
"1344",-0.076294969204954
"1345",-0.0948669879819023
"1346",0.216591004195537
"1347",-0.000676177638171657
"1348",2.33184071199282
"1349",0.566440685173131
"1350",0.301430925335667
"1351",-0.147617361741502
"1352",-0.0716501464460609
"1353",0.107396203949562
"1354",0.376230368201888
"1355",-0.0925791171156147
"1356",-0.114270160110571
"1357",0.359725521027747
"1358",0.358177796603035
"1359",-0.14223304357921
"1360",0.341037268272011
"1361",1.10504720705944
"1362",-0.335534860999703
"1363",3.11771319930356
"1364",-0.0764293946934964
"1365",0.913482794418683
"1366",1.07059844002453
"1367",0.578181775766088
"1368",2.38606755025539
"1369",-0.109415694904381
"1370",0.389853985404817
"1371",3.0060460129885
"1372",0.357343130160545
"1373",0.565364239404595
"1374",0.148496633202
"1375",0.0990924649350157
"1376",1.07872095389774
"1377",0.351902983627546
"1378",-0.127690594809839
"1379",-0.729946566790489
"1380",0.0575323579930542
"1381",-0.0312943953103173
"1382",-0.0177062711006373
"1383",1.20407859021572
"1384",-0.0652652635420524
"1385",0.0402673425949956
"1386",0.0340806992662872
"1387",1.23273888952425
"1388",0.258411470277959
"1389",0.832265106773323
"1390",-0.116919158790231
"1391",0.7339766700482
"1392",0.594516209863103
"1393",2.84590904622893
"1394",0.311384664237428
"1395",0.0166274404383159
"1396",0.197027211336104
"1397",0.25204861246408
"1398",0.122839651347834
"1399",-0.133721687657528
"1400",0.346128063304453
"1401",-0.538446558044707
"1402",-0.0409278364100679
"1403",1.03500119118358
"1404",1.14308230785588
"1405",0.210300299399416
"1406",0.325650793879689
"1407",-0.137330873184964
"1408",0.0673153472022187
"1409",0.381797899783855
"1410",0.00261089734133592
"1411",1.67665610589523
"1412",2.33117042987119
"1413",0.558855261129127
"1414",-0.0290409972201749
"1415",2.0289432002971
"1416",-0.111415360719678
"1417",-0.0713865143563416
"1418",-0.230690981048828
"1419",0.828224107187137
"1420",-0.158492278774664
"1421",2.21071733626259
"1422",-0.101651939707093
"1423",1.17999562910833
"1424",1.67179398383199
"1425",-0.128682477872492
"1426",-0.166432429183389
"1427",-0.102077899488653
"1428",-0.0889742862682304
"1429",0.175865037764294
"1430",0.480339616470528
"1431",-0.102627894238275
"1432",1.64923325157857
"1433",1.46616013897342
"1434",-0.261402831543794
"1435",1.65724334209087
"1436",-0.0304277281911083
"1437",0.0807484420429047
"1438",2.01268317825745
"1439",-0.252632700648991
"1440",-0.020516267844094
"1441",-0.0607123843989562
"1442",1.69167390101633
"1443",1.79081447556429
"1444",-0.17435120654416
"1445",-0.341034609476197
"1446",-0.241367903035349
"1447",0.169806688759571
"1448",-0.047027163251143
"1449",-0.060555307803763
"1450",-0.0875391252519046
"1451",0.892189841817677
"1452",1.11562159635954
"1453",-0.137094100366326
"1454",0.0383851158701651
"1455",-0.0523264215105194
"1456",1.63543346678136
"1457",0.896308515108503
"1458",-0.0184011209330025
"1459",1.93990395592844
"1460",1.64744558775022
"1461",-0.219864828940001
"1462",1.94073741062151
"1463",0.192866177064428
"1464",-0.18031272472959
"1465",1.64788052365009
"1466",1.75144848666823
"1467",1.06653840836798
"1468",0.146850514738451
"1469",0.222360339636431
"1470",-0.181133091746402
"1471",2.02296858432733
"1472",2.32760602533926
"1473",-0.136499236444921
"1474",-0.120903251921624
"1475",2.30665549906813
"1476",0.251387348141926
"1477",1.58553407716022
"1478",1.49307058444461
"1479",0.0929091796675993
"1480",0.961010373249735
"1481",0.328321754953246
"1482",-0.194083711056009
"1483",-0.151489875370375
"1484",0.524298103862466
"1485",2.07143234810314
"1486",-0.129802925029142
"1487",-0.156680884529189
"1488",1.77652456328491
"1489",-0.2234641174822
"1490",-0.0554670555098874
"1491",0.0759403371649987
"1492",-0.292298064397467
"1493",0.0661292452998269
"1494",0.00099433294964695
"1495",0.754006679055911
"1496",1.36951318541046
"1497",-0.0783641414813278
"1498",0.0950270581780758
"1499",0.241627973881997
"1500",0.197493068940045
"1501",0.583760959972789
"1502",0.593970216705427
"1503",0.212063848772703
"1504",0.66996648867552
"1505",0.0408477653681346
"1506",1.52525719453365
"1507",0.382622062166252
"1508",0.485892326201357
"1509",1.06588771069086
"1510",0.178312912049232
"1511",0.750587637183961
"1512",1.29867907849768
"1513",0.229357400357237
"1514",0.183230251033486
"1515",0.328292738346054
"1516",0.139419062383162
"1517",-0.154631177980094
"1518",0.614965295542923
"1519",0.650354651571361
"1520",-0.0113814262153379
"1521",-0.145129068667347
"1522",-0.104303373479628
"1523",0.755877692283048
"1524",0.569022558174065
"1525",-0.0738674188365581
"1526",0.308487849174666
"1527",0.497008623360653
"1528",0.294813709740312
"1529",2.62707591932042
"1530",0.709248002396332
"1531",1.54025485947797
"1532",1.83858823257546
"1533",2.63871990892698
"1534",0.116416909601777
"1535",1.22306553214032
"1536",0.206734086291598
"1537",0.141576940927164
"1538",0.979393296301621
"1539",2.81354340755334
"1540",0.183161165041198
"1541",1.053987879456
"1542",0.264201769287291
"1543",0.0884153434464181
"1544",0.203200743643943
"1545",-0.226471860277335
"1546",0.117350370916136
"1547",1.21514975870644
"1548",-0.107938818642716
"1549",-0.19643341981502
"1550",-0.165759660285064
"1551",0.486568878567769
"1552",-0.134959694398017
"1553",0.0927881057396321
"1554",0.108460256806096
"1555",-0.067572876167068
"1556",0.311605071929273
"1557",2.42415078437239
"1558",-0.087553791614467
"1559",-0.163374577725937
"1560",0.002465988002786
"1561",0.0727410360317593
"1562",0.357582765014969
"1563",-0.10096957093198
"1564",0.185040610689313
"1565",0.0337507688530413
"1566",2.42289166732108
"1567",0.0129752560290328
"1568",0.0589952780563516
"1569",-0.078528015279453
"1570",0.311458950738073
"1571",1.71333987595193
"1572",0.0387305945260138
"1573",-0.202802150172303
"1574",-0.111137267224884
"1575",-0.10089403368556
"1576",-0.0674312702739898
"1577",-0.129087921577931
"1578",0.0797305966905368
"1579",0.991025461291031
"1580",0.310111475340325
"1581",1.85801501322568
"1582",1.6080143800591
"1583",-0.369107578463695
"1584",-0.182040852227315
"1585",-0.356616253855681
"1586",-0.175597367093349
"1587",1.82287689078562
"1588",-0.334819894028559
"1589",0.543570799601803
"1590",0.848721568878478
"1591",-0.422285215136881
"1592",-0.397098534658282
"1593",-0.827142988461648
"1594",0.161628400039021
"1595",-0.641401494461795
"1596",-0.298355806503302
"1597",-0.075074911222068
"1598",1.45306177473317
"1599",-0.142894540267299
"1600",-0.674392545810069
"1601",0.6896372330613
"1602",-0.407210352225422
"1603",-0.654746176582092
"1604",-0.0136022068702126
"1605",0.04401858943794
"1606",-0.00192053367917883
"1607",0.527302514784572
"1608",-0.00877155189455903
"1609",-0.359566582252156
"1610",-0.637906377756759
"1611",-0.508384026924708
"1612",0.743514938141755
"1613",0.322929421429781
"1614",-0.627560407020324
"1615",0.270391051528543
"1616",-0.641653780349953
"1617",0.288756243974517
"1618",0.256397826044335
"1619",0.226384727012733
"1620",0.736969362045863
"1621",-0.578726837060563
"1622",1.08133563587046
"1623",0.422637274568164
"1624",0.507560101574246
"1625",0.154597445872377
"1626",-0.287227314868253
"1627",-0.286063972647555
"1628",-0.43007938326037
"1629",1.29187728681254
"1630",0.195546271467477
"1631",0.00965857205665002
"1632",0.357096619175654
"1633",-0.090061275292947
"1634",-0.0754149060712746
"1635",-0.597551606877958
"1636",-0.0530976409381831
"1637",0.00561429075421003
"1638",-0.646024565095981
"1639",1.78198568326969
"1640",-0.340225468142223
"1641",0.451029633767779
"1642",2.19199410025467
"1643",-0.205620624060963
"1644",1.79765713425684
"1645",1.85385571325077
"1646",0.195181176751182
"1647",-0.06680977943002
"1648",0.638710127586396
"1649",0.91611144790626
"1650",0.0482196533174561
"1651",0.851636442915555
"1652",-0.0842601454471828
"1653",-0.135631549541834
"1654",0.100003181822483
"1655",-1.06753558752506
"1656",0.00400498789916654
"1657",0.367180958612286
"1658",-0.358199018984177
"1659",-0.0936701882418681
"1660",-0.0225194285792048
"1661",0.235228239338063
"1662",0.451813707229247
"1663",0.195238401214129
"1664",0.596004210704932
"1665",-0.744073717623911
